-,23/07/2015,09:13:22,machp,172.30.101.68,,,DC++ 0.843,221.11 GiBs,A,1000
-,23/07/2015,09:13:41,qwerty123,172.30.127.141,,,DC++ 0.851,40.84 GiBs,P,0.005
-,23/07/2015,09:13:41,PrasadaRao,172.30.100.159,,,DC++ 0.831,116.90 GiBs,P,0.005
-,23/07/2015,09:13:41,Tony_St@rk,172.30.100.160,Always Cool,,DC++ 0.843,772.53 GiBs,A,0.005
-,23/07/2015,09:13:41,Hellboy,172.30.120.109,,,DC++ 0.831,108.96 GiBs,P,0.005
-,23/07/2015,09:13:41,confused,172.30.100.109,,,DC++ 0.843,82.95 GiBs,P,0.005
+,23/07/2015,09:15:30,machp,172.30.101.68,,,DC++ 0.843,221.11 GiBs,A,1000
