-,30/06/2015,11:43:18,sret,172.20.44.50,,,DC++ 0.850,63.07 GiBs,P,0.005
-,30/06/2015,11:43:18,lavanya,172.30.142.103,,,DC++ 0.843,39.52 GiBs,A,0.005
-,30/06/2015,11:43:18,Doremon,172.30.140.140,,,DC++ 0.828,89.91 GiBs,P,0.005
+,30/06/2015,12:00:10,RUBENNERELLA,172.20.52.199,,,DC++ 0.825,51.02 GiBs,A,0.005
-,30/06/2015,12:01:05,RUBENNERELLA,172.20.52.199,,,DC++ 0.825,51.02 GiBs,A,0.005
