+,19/06/2015,23:00:08,Alligator,172.30.137.59,,,DC++ 0.843,198.96 GiBs,P,0.005
+,19/06/2015,23:00:08,kkk,172.30.136.188,,,DC++ 0.843,163.24 GiBs,P,1
+,19/06/2015,23:00:59,lovejoy,172.30.145.42,,,DC++ 0.843,36.28 GiBs,P,0.005
+,19/06/2015,23:02:21,sun,172.30.123.98,,,DC++ 0.843,43.59 GiBs,P,0.005
+,19/06/2015,23:14:51,Hitman,172.30.148.42,,,DC++ 0.843,87.07 GiBs,A,1000
